time,wavelength,flux,flux_err
59045.84000,8.5,0.922272,0.0100
59045.84000,8.6,0.904849,0.0100
59045.84000,8.7,0.900030,0.0100
59045.84000,8.8,0.923746,0.0100
59045.84000,8.9,0.919331,0.0100
59045.84000,9.0,0.906547,0.0100
59045.84000,9.1,0.906871,0.0100
59045.84000,9.2,0.926822,0.0100
59045.84000,9.3,0.903673,0.0100
59045.84000,9.4,0.931994,0.0100
59045.84000,9.5,0.906561,0.0100
59045.84000,9.6,0.921951,0.0100
59045.84000,9.7,0.912281,0.0100
59045.84000,9.8,0.921599,0.0100
59045.84000,9.9,0.910126,0.0100
59045.84000,10.0,0.913939,0.0100
59045.88000,0.5,0.931954,0.0100
59045.88000,0.6,0.921523,0.0100
59045.88000,0.7,0.938954,0.0100
59045.88000,0.8,0.926413,0.0100
59045.88000,0.9,0.929259,0.0100
59045.88000,1.0,0.921602,0.0100
59045.88000,1.1,0.905922,0.0100
59045.88000,1.2,0.929635,0.0100
59045.88000,1.3,0.955671,0.0100
59045.88000,1.4,0.939391,0.0100
59045.88000,1.5,0.931353,0.0100
59045.88000,1.6,0.928916,0.0100
59045.88000,1.7,0.931770,0.0100
59045.88000,1.8,0.937016,0.0100
59045.88000,1.9,0.919737,0.0100
59045.88000,2.0,0.942689,0.0100
59045.88000,2.1,0.938699,0.0100
59045.88000,2.2,0.938727,0.0100
59045.88000,2.3,0.935930,0.0100
59045.88000,2.4,0.931741,0.0100
59045.88000,2.5,0.938274,0.0100
59045.88000,2.6,0.937463,0.0100
59045.88000,2.7,0.928005,0.0100
59045.88000,2.8,0.925809,0.0100
59045.88000,2.9,0.932564,0.0100
59045.88000,3.0,0.947035,0.0100
59045.88000,3.1,0.919154,0.0100
59045.88000,3.2,0.916870,0.0100
59045.88000,3.3,0.933193,0.0100
59045.88000,3.4,0.932054,0.0100
59045.88000,3.5,0.933279,0.0100
59045.88000,3.6,0.933985,0.0100
59045.88000,3.7,0.929313,0.0100
59045.88000,3.8,0.946444,0.0100
59045.88000,3.9,0.915536,0.0100
59045.88000,4.0,0.923260,0.0100
59045.88000,4.1,0.930513,0.0100
59045.88000,4.2,0.915113,0.0100
59045.88000,4.3,0.929787,0.0100
59045.88000,4.4,0.948160,0.0100
59045.88000,4.5,0.931754,0.0100
59045.88000,4.6,0.933852,0.0100
59045.88000,4.7,0.918944,0.0100
59045.88000,4.8,0.925382,0.0100
59045.88000,4.9,0.927793,0.0100
59045.88000,5.0,0.928368,0.0100
59045.88000,5.1,0.944362,0.0100
59045.88000,5.2,0.937122,0.0100
59045.88000,5.3,0.920431,0.0100
59045.88000,5.4,0.934010,0.0100
59045.88000,5.5,0.936528,0.0100
59045.88000,5.6,0.942947,0.0100
59045.88000,5.7,0.947351,0.0100
59045.88000,5.8,0.921394,0.0100
59045.88000,5.9,0.923437,0.0100
59045.88000,6.0,0.918970,0.0100
59045.88000,6.1,0.929205,0.0100
59045.88000,6.2,0.936209,0.0100
59045.88000,6.3,0.941419,0.0100
59045.88000,6.4,0.930786,0.0100
59045.88000,6.5,0.928347,0.0100
59045.88000,6.6,0.933063,0.0100
59045.88000,6.7,0.923194,0.0100
59045.88000,6.8,0.952441,0.0100
59045.88000,6.9,0.915469,0.0100
59045.88000,7.0,0.933393,0.0100
59045.88000,7.1,0.951781,0.0100
59045.88000,7.2,0.931613,0.0100
59045.88000,7.3,0.929645,0.0100
59045.88000,7.4,0.927971,0.0100
59045.88000,7.5,0.929741,0.0100
59045.88000,7.6,0.945274,0.0100
59045.88000,7.7,0.909427,0.0100
59045.88000,7.8,0.946880,0.0100
59045.88000,7.9,0.917306,0.0100
59045.88000,8.0,0.928879,0.0100
59045.88000,8.1,0.927253,0.0100
59045.88000,8.2,0.937431,0.0100
59045.88000,8.3,0.915564,0.0100
59045.88000,8.4,0.936167,0.0100
59045.88000,8.5,0.951788,0.0100
59045.88000,8.6,0.917914,0.0100
59045.88000,8.7,0.933442,0.0100
59045.88000,8.8,0.924925,0.0100
59045.88000,8.9,0.935804,0.0100
59045.88000,9.0,0.931737,0.0100
59045.88000,9.1,0.925130,0.0100
59045.88000,9.2,0.936424,0.0100
59045.88000,9.3,0.949589,0.0100
59045.88000,9.4,0.929636,0.0100
59045.88000,9.5,0.938743,0.0100
59045.88000,9.6,0.918613,0.0100
59045.88000,9.7,0.921981,0.0100
59045.88000,9.8,0.936269,0.0100
59045.88000,9.9,0.946386,0.0100
59045.88000,10.0,0.935101,0.0100
59045.92000,0.5,0.948694,0.0100
59045.92000,0.6,0.951818,0.0100
59045.92000,0.7,0.939321,0.0100
59045.92000,0.8,0.957870,0.0100
59045.92000,0.9,0.960648,0.0100
59045.92000,1.0,0.947304,0.0100
59045.92000,1.1,0.947124,0.0100
59045.92000,1.2,0.954483,0.0100
59045.92000,1.3,0.947457,0.0100
59045.92000,1.4,0.951163,0.0100
59045.92000,1.5,0.972822,0.0100
59045.92000,1.6,0.949354,0.0100
59045.92000,1.7,0.948241,0.0100
59045.92000,1.8,0.945349,0.0100
59045.92000,1.9,0.959267,0.0100
59045.92000,2.0,0.950012,0.0100
59045.92000,2.1,0.945331,0.0100
59045.92000,2.2,0.965038,0.0100
59045.92000,2.3,0.966021,0.0100
59045.92000,2.4,0.945820,0.0100
59045.92000,2.5,0.933159,0.0100
59045.92000,2.6,0.961900,0.0100
59045.92000,2.7,0.944978,0.0100
59045.92000,2.8,0.959731,0.0100
59045.92000,2.9,0.932124,0.0100
59045.92000,3.0,0.960751,0.0100
59045.92000,3.1,0.939713,0.0100
59045.92000,3.2,0.959132,0.0100
59045.92000,3.3,0.951967,0.0100
59045.92000,3.4,0.942285,0.0100
59045.92000,3.5,0.947754,0.0100
59045.92000,3.6,0.958688,0.0100
59045.92000,3.7,0.952884,0.0100
59045.92000,3.8,0.957669,0.0100
59045.92000,3.9,0.971589,0.0100
59045.92000,4.0,0.936182,0.0100
59045.92000,4.1,0.967997,0.0100
59045.92000,4.2,0.952868,0.0100
59045.92000,4.3,0.942837,0.0100
59045.92000,4.4,0.938521,0.0100
59045.92000,4.5,0.949933,0.0100
59045.92000,4.6,0.961041,0.0100
59045.92000,4.7,0.950549,0.0100
59045.92000,4.8,0.966936,0.0100
59045.92000,4.9,0.937313,0.0100
59045.92000,5.0,0.951704,0.0100
59045.92000,5.1,0.939301,0.0100
59045.92000,5.2,0.955461,0.0100
59045.92000,5.3,0.960694,0.0100
59045.92000,5.4,0.947617,0.0100
59045.92000,5.5,0.925782,0.0100
59045.92000,5.6,0.953814,0.0100
59045.92000,5.7,0.956192,0.0100
59045.92000,5.8,0.955868,0.0100
59045.92000,5.9,0.964182,0.0100
59045.92000,6.0,0.941114,0.0100
59045.92000,6.1,0.958627,0.0100
59045.92000,6.2,0.963750,0.0100
59045.92000,6.3,0.934039,0.0100
59045.92000,6.4,0.955021,0.0100
59045.92000,6.5,0.946783,0.0100
59045.92000,6.6,0.951009,0.0100
59045.92000,6.7,0.955301,0.0100
59045.92000,6.8,0.946952,0.0100
59045.92000,6.9,0.945068,0.0100
59045.92000,7.0,0.952166,0.0100
59045.92000,7.1,0.940952,0.0100
59045.92000,7.2,0.940966,0.0100
59045.92000,7.3,0.958618,0.0100
59045.92000,7.4,0.940337,0.0100
59045.92000,7.5,0.958488,0.0100
59045.92000,7.6,0.956451,0.0100
59045.92000,7.7,0.934567,0.0100
59045.92000,7.8,0.945049,0.0100
59045.92000,7.9,0.963766,0.0100
59045.92000,8.0,0.942013,0.0100
59045.92000,8.1,0.947181,0.0100
59045.92000,8.2,0.956445,0.0100
59045.92000,8.3,0.959659,0.0100
59045.92000,8.4,0.949309,0.0100
59045.92000,8.5,0.945850,0.0100
59045.92000,8.6,0.966048,0.0100
59045.92000,8.7,0.969214,0.0100
59045.92000,8.8,0.961613,0.0100
59045.92000,8.9,0.952678,0.0100
59045.92000,9.0,0.943742,0.0100
59045.92000,9.1,0.943520,0.0100
59045.92000,9.2,0.957050,0.0100
59045.92000,9.3,0.956009,0.0100
59045.92000,9.4,0.965841,0.0100
59045.92000,9.5,0.958329,0.0100
59045.92000,9.6,0.936794,0.0100
59045.92000,9.7,0.962344,0.0100
59045.92000,9.8,0.941844,0.0100
59045.92000,9.9,0.947985,0.0100
59045.92000,10.0,0.954327,0.0100
59045.96000,0.5,0.995088,0.0100
59045.96000,0.6,1.006230,0.0100
59045.96000,0.7,0.981198,0.0100
59045.96000,0.8,0.973299,0.0100
59045.96000,0.9,0.980476,0.0100
59045.96000,1.0,0.984008,0.0100
59045.96000,1.1,0.971924,0.0100
59045.96000,1.2,0.993083,0.0100
59045.96000,1.3,0.977432,0.0100
59045.96000,1.4,0.980108,0.0100
59045.96000,1.5,0.981790,0.0100
59045.96000,1.6,0.979347,0.0100
59045.96000,1.7,0.983520,0.0100
59045.96000,1.8,0.968958,0.0100
59045.96000,1.9,0.969548,0.0100
59045.96000,2.0,0.964129,0.0100
59045.96000,2.1,0.979526,0.0100
59045.96000,2.2,0.982920,0.0100
59045.96000,2.3,0.979709,0.0100
59045.96000,2.4,0.991876,0.0100
59045.96000,2.5,0.975075,0.0100
59045.96000,2.6,0.981818,0.0100
59045.96000,2.7,0.964214,0.0100
59045.96000,2.8,0.971260,0.0100
59045.96000,2.9,0.982086,0.0100
59045.96000,3.0,0.983622,0.0100
59045.96000,3.1,0.972191,0.0100
59045.96000,3.2,0.974415,0.0100
59045.96000,3.3,0.959952,0.0100
59045.96000,3.4,0.971561,0.0100
59045.96000,3.5,0.984035,0.0100
59045.96000,3.6,0.980883,0.0100
59045.96000,3.7,0.980138,0.0100
59045.96000,3.8,0.975629,0.0100
59045.96000,3.9,0.975202,0.0100
59045.96000,4.0,0.968528,0.0100
59045.96000,4.1,0.982119,0.0100
59045.96000,4.2,0.979341,0.0100
59045.96000,4.3,0.980051,0.0100
59045.96000,4.4,0.969871,0.0100
59045.96000,4.5,0.953598,0.0100
59045.96000,4.6,0.986103,0.0100
59045.96000,4.7,0.970343,0.0100
59045.96000,4.8,0.966503,0.0100
59045.96000,4.9,0.982066,0.0100
59045.96000,5.0,0.971211,0.0100
59045.96000,5.1,0.985730,0.0100
59045.96000,5.2,0.981301,0.0100
59045.96000,5.3,0.981967,0.0100
59045.96000,5.4,0.961471,0.0100
59045.96000,5.5,0.987250,0.0100
59045.96000,5.6,0.977744,0.0100
59045.96000,5.7,0.971438,0.0100
59045.96000,5.8,0.976565,0.0100
59045.96000,5.9,0.957369,0.0100
59045.96000,6.0,0.979218,0.0100
59045.96000,6.1,0.964837,0.0100
59045.96000,6.2,0.961604,0.0100
59045.96000,6.3,0.959907,0.0100
59045.96000,6.4,0.986258,0.0100
59045.96000,6.5,0.968838,0.0100
59045.96000,6.6,0.990468,0.0100
59045.96000,6.7,0.969773,0.0100
59045.96000,6.8,0.958057,0.0100
59045.96000,6.9,0.963966,0.0100
59045.96000,7.0,0.987489,0.0100
59045.96000,7.1,0.973572,0.0100
59045.96000,7.2,0.969648,0.0100
59045.96000,7.3,0.976731,0.0100
59045.96000,7.4,0.980149,0.0100
59045.96000,7.5,0.986305,0.0100
59045.96000,7.6,0.989616,0.0100
59045.96000,7.7,0.971533,0.0100
59045.96000,7.8,0.961871,0.0100
59045.96000,7.9,0.970996,0.0100
59045.96000,8.0,0.977734,0.0100
59045.96000,8.1,0.965493,0.0100
59045.96000,8.2,0.965560,0.0100
59045.96000,8.3,0.978569,0.0100
59045.96000,8.4,0.974644,0.0100
59045.96000,8.5,0.975459,0.0100
59045.96000,8.6,0.967546,0.0100
59045.96000,8.7,0.972827,0.0100
59045.96000,8.8,0.965889,0.0100
59045.96000,8.9,0.984033,0.0100
59045.96000,9.0,0.985484,0.0100
59045.96000,9.1,0.956669,0.0100
59045.96000,9.2,0.965836,0.0100
59045.96000,9.3,0.960166,0.0100
59045.96000,9.4,0.968631,0.0100
59045.96000,9.5,0.974297,0.0100
59045.96000,9.6,0.960635,0.0100
59045.96000,9.7,0.965912,0.0100
59045.96000,9.8,0.965091,0.0100
59045.96000,9.9,0.977204,0.0100
59045.96000,10.0,0.975824,0.0100
59046.00000,0.5,0.992783,0.0100
59046.00000,0.6,1.001768,0.0100
59046.00000,0.7,0.994533,0.0100
59046.00000,0.8,0.997283,0.0100
59046.00000,0.9,1.016735,0.0100
59046.00000,1.0,1.013405,0.0100
59046.00000,1.1,0.987004,0.0100
59046.00000,1.2,1.008297,0.0100
59046.00000,1.3,1.008114,0.0100
59046.00000,1.4,0.988517,0.0100
59046.00000,1.5,1.008188,0.0100
59046.00000,1.6,1.015379,0.0100
59046.00000,1.7,0.988775,0.0100
59046.00000,1.8,0.990825,0.0100
59046.00000,1.9,1.010177,0.0100
59046.00000,2.0,1.002715,0.0100
59046.00000,2.1,1.005515,0.0100
59046.00000,2.2,1.003406,0.0100
59046.00000,2.3,1.003907,0.0100
59046.00000,2.4,0.986735,0.0100
59046.00000,2.5,1.010473,0.0100
59046.00000,2.6,1.011696,0.0100
59046.00000,2.7,0.997706,0.0100
59046.00000,2.8,0.999565,0.0100
59046.00000,2.9,0.984689,0.0100
59046.00000,3.0,1.005143,0.0100
59046.00000,3.1,1.005721,0.0100
59046.00000,3.2,0.999378,0.0100
59046.00000,3.3,1.011244,0.0100
59046.00000,3.4,0.996659,0.0100
59046.00000,3.5,1.005646,0.0100
59046.00000,3.6,0.989803,0.0100
59046.00000,3.7,0.999764,0.0100
59046.00000,3.8,0.998256,0.0100
59046.00000,3.9,1.002253,0.0100
59046.00000,4.0,0.996305,0.0100
59046.00000,4.1,0.998685,0.0100
59046.00000,4.2,1.008260,0.0100
59046.00000,4.3,0.995632,0.0100
59046.00000,4.4,0.983934,0.0100
59046.00000,4.5,1.017496,0.0100
59046.00000,4.6,1.013815,0.0100
59046.00000,4.7,0.987077,0.0100
59046.00000,4.8,1.006897,0.0100
59046.00000,4.9,0.994970,0.0100
59046.00000,5.0,1.002635,0.0100
59046.00000,5.1,1.002942,0.0100
59046.00000,5.2,0.997656,0.0100
59046.00000,5.3,0.992162,0.0100
59046.00000,5.4,0.993095,0.0100
59046.00000,5.5,0.990838,0.0100
59046.00000,5.6,0.991682,0.0100
59046.00000,5.7,0.999328,0.0100
59046.00000,5.8,0.992842,0.0100
59046.00000,5.9,1.006821,0.0100
59046.00000,6.0,1.014872,0.0100
59046.00000,6.1,0.994199,0.0100
59046.00000,6.2,1.002394,0.0100
59046.00000,6.3,1.004997,0.0100
59046.00000,6.4,1.004720,0.0100
59046.00000,6.5,1.000760,0.0100
59046.00000,6.6,1.007427,0.0100
59046.00000,6.7,1.004822,0.0100
59046.00000,6.8,0.987623,0.0100
59046.00000,6.9,1.008692,0.0100
59046.00000,7.0,1.008873,0.0100
59046.00000,7.1,0.992367,0.0100
59046.00000,7.2,1.000379,0.0100
59046.00000,7.3,1.006833,0.0100
59046.00000,7.4,0.997907,0.0100
59046.00000,7.5,1.010730,0.0100
59046.00000,7.6,1.023639,0.0100
59046.00000,7.7,0.992140,0.0100
59046.00000,7.8,0.986190,0.0100
59046.00000,7.9,1.003038,0.0100
59046.00000,8.0,1.007216,0.0100
59046.00000,8.1,0.997691,0.0100
59046.00000,8.2,1.014533,0.0100
59046.00000,8.3,0.986614,0.0100
59046.00000,8.4,1.006929,0.0100
59046.00000,8.5,0.993941,0.0100
59046.00000,8.6,1.017194,0.0100
59046.00000,8.7,1.019925,0.0100
59046.00000,8.8,0.992333,0.0100
59046.00000,8.9,0.994504,0.0100
59046.00000,9.0,1.008596,0.0100
59046.00000,9.1,0.996129,0.0100
59046.00000,9.2,0.999546,0.0100
59046.00000,9.3,1.000254,0.0100
59046.00000,9.4,0.980803,0.0100
59046.00000,9.5,0.999862,0.0100
59046.00000,9.6,0.993103,0.0100
59046.00000,9.7,0.995069,0.0100
59046.00000,9.8,1.014436,0.0100
59046.00000,9.9,0.987435,0.0100
59046.00000,10.0,1.008132,0.0100
59046.04000,0.5,1.022079,0.0100
59046.04000,0.6,1.022071,0.0100
59046.04000,0.7,1.032773,0.0100
59046.04000,0.8,1.028270,0.0100
59046.04000,0.9,1.030575,0.0100
59046.04000,1.0,1.034551,0.0100
59046.04000,1.1,1.021556,0.0100
59046.04000,1.2,1.018747,0.0100
59046.04000,1.3,1.014017,0.0100
59046.04000,1.4,1.016615,0.0100
59046.04000,1.5,1.054360,0.0100
59046.04000,1.6,1.037316,0.0100
59046.04000,1.7,1.011358,0.0100
59046.04000,1.8,1.011644,0.0100
59046.04000,1.9,1.029688,0.0100
59046.04000,2.0,1.030342,0.0100
59046.04000,2.1,1.030358,0.0100
59046.04000,2.2,1.022319,0.0100
59046.04000,2.3,1.023614,0.0100
59046.04000,2.4,1.028148,0.0100
59046.04000,2.5,1.025728,0.0100
59046.04000,2.6,1.002676,0.0100
59046.04000,2.7,1.022571,0.0100
59046.04000,2.8,1.016355,0.0100
59046.04000,2.9,1.026621,0.0100
59046.04000,3.0,1.054722,0.0100
59046.04000,3.1,1.028544,0.0100
59046.04000,3.2,1.021734,0.0100
59046.04000,3.3,1.034087,0.0100
59046.04000,3.4,1.029696,0.0100
59046.04000,3.5,1.029070,0.0100
59046.04000,3.6,1.030937,0.0100
59046.04000,3.7,1.045434,0.0100
59046.04000,3.8,1.013560,0.0100
59046.04000,3.9,1.029605,0.0100
59046.04000,4.0,1.015605,0.0100
59046.04000,4.1,1.030424,0.0100
59046.04000,4.2,1.015682,0.0100
59046.04000,4.3,1.020695,0.0100
59046.04000,4.4,1.021918,0.0100
59046.04000,4.5,1.034627,0.0100
59046.04000,4.6,1.034054,0.0100
59046.04000,4.7,1.012412,0.0100
59046.04000,4.8,1.025418,0.0100
59046.04000,4.9,1.017773,0.0100
59046.04000,5.0,1.012284,0.0100
59046.04000,5.1,1.022699,0.0100
59046.04000,5.2,1.021784,0.0100
59046.04000,5.3,1.049136,0.0100
59046.04000,5.4,1.029199,0.0100
59046.04000,5.5,1.011093,0.0100
59046.04000,5.6,1.019221,0.0100
59046.04000,5.7,1.035083,0.0100
59046.04000,5.8,1.045753,0.0100
59046.04000,5.9,1.009009,0.0100
59046.04000,6.0,1.006070,0.0100
59046.04000,6.1,1.043579,0.0100
59046.04000,6.2,1.028765,0.0100
59046.04000,6.3,1.016186,0.0100
59046.04000,6.4,1.030215,0.0100
59046.04000,6.5,0.998512,0.0100
59046.04000,6.6,1.024903,0.0100
59046.04000,6.7,1.028147,0.0100
59046.04000,6.8,1.034112,0.0100
59046.04000,6.9,1.014730,0.0100
59046.04000,7.0,1.025726,0.0100
59046.04000,7.1,1.015615,0.0100
59046.04000,7.2,1.027423,0.0100
59046.04000,7.3,1.015916,0.0100
59046.04000,7.4,1.020788,0.0100
59046.04000,7.5,1.014911,0.0100
59046.04000,7.6,1.031380,0.0100
59046.04000,7.7,1.033453,0.0100
59046.04000,7.8,1.022523,0.0100
59046.04000,7.9,1.025251,0.0100
59046.04000,8.0,1.010383,0.0100
59046.04000,8.1,1.021872,0.0100
59046.04000,8.2,1.024367,0.0100
59046.04000,8.3,1.051077,0.0100
59046.04000,8.4,1.013749,0.0100
59046.04000,8.5,1.039511,0.0100
59046.04000,8.6,1.034838,0.0100
59046.04000,8.7,1.027675,0.0100
59046.04000,8.8,1.042455,0.0100
59046.04000,8.9,1.028590,0.0100
59046.04000,9.0,1.028761,0.0100
59046.04000,9.1,1.024338,0.0100
59046.04000,9.2,1.037105,0.0100
59046.04000,9.3,1.035834,0.0100
59046.04000,9.4,1.018612,0.0100
59046.04000,9.5,1.011677,0.0100
59046.04000,9.6,1.022839,0.0100
59046.04000,9.7,1.016869,0.0100
59046.04000,9.8,1.024234,0.0100
59046.04000,9.9,1.037243,0.0100
59046.04000,10.0,1.020296,0.0100
59046.08000,0.5,1.047747,0.0100
59046.08000,0.6,1.048756,0.0100
59046.08000,0.7,1.056660,0.0100
59046.08000,0.8,1.025706,0.0100
59046.08000,0.9,1.042108,0.0100
59046.08000,1.0,1.050288,0.0100
59046.08000,1.1,1.060176,0.0100
59046.08000,1.2,1.043256,0.0100
59046.08000,1.3,1.029410,0.0100
59046.08000,1.4,1.054372,0.0100
59046.08000,1.5,1.041822,0.0100
59046.08000,1.6,1.036279,0.0100
59046.08000,1.7,1.041932,0.0100
59046.08000,1.8,1.046330,0.0100
59046.08000,1.9,1.042128,0.0100
59046.08000,2.0,1.026120,0.0100
59046.08000,2.1,1.057146,0.0100
59046.08000,2.2,1.060924,0.0100
59046.08000,2.3,1.054691,0.0100
59046.08000,2.4,1.036799,0.0100
59046.08000,2.5,1.046160,0.0100
59046.08000,2.6,1.048110,0.0100
59046.08000,2.7,1.054163,0.0100
59046.08000,2.8,1.054859,0.0100
59046.08000,2.9,1.040834,0.0100
59046.08000,3.0,1.048995,0.0100
59046.08000,3.1,1.052748,0.0100
59046.08000,3.2,1.062734,0.0100
59046.08000,3.3,1.055220,0.0100
59046.08000,3.4,1.056066,0.0100
59046.08000,3.5,1.049014,0.0100
59046.08000,3.6,1.062280,0.0100
59046.08000,3.7,1.052273,0.0100
59046.08000,3.8,1.039564,0.0100
59046.08000,3.9,1.062209,0.0100
59046.08000,4.0,1.055154,0.0100
59046.08000,4.1,1.043745,0.0100
59046.08000,4.2,1.043380,0.0100
59046.08000,4.3,1.051141,0.0100
59046.08000,4.4,1.052807,0.0100
59046.08000,4.5,1.050148,0.0100
59046.08000,4.6,1.051288,0.0100
59046.08000,4.7,1.065175,0.0100
59046.08000,4.8,1.058891,0.0100
59046.08000,4.9,1.050082,0.0100
59046.08000,5.0,1.057588,0.0100
59046.08000,5.1,1.037850,0.0100
59046.08000,5.2,1.052155,0.0100
59046.08000,5.3,1.066268,0.0100
59046.08000,5.4,1.045995,0.0100
59046.08000,5.5,1.039699,0.0100
59046.08000,5.6,1.041654,0.0100
59046.08000,5.7,1.037279,0.0100
59046.08000,5.8,1.040328,0.0100
59046.08000,5.9,1.044470,0.0100
59046.08000,6.0,1.034120,0.0100
59046.08000,6.1,1.048332,0.0100
59046.08000,6.2,1.057198,0.0100
59046.08000,6.3,1.039098,0.0100
59046.08000,6.4,1.063368,0.0100
59046.08000,6.5,1.053283,0.0100
59046.08000,6.6,1.058481,0.0100
59046.08000,6.7,1.041597,0.0100
59046.08000,6.8,1.056721,0.0100
59046.08000,6.9,1.037256,0.0100
59046.08000,7.0,1.057078,0.0100
59046.08000,7.1,1.049894,0.0100
59046.08000,7.2,1.053708,0.0100
59046.08000,7.3,1.036419,0.0100
59046.08000,7.4,1.039225,0.0100
59046.08000,7.5,1.054148,0.0100
59046.08000,7.6,1.038692,0.0100
59046.08000,7.7,1.052807,0.0100
59046.08000,7.8,1.034504,0.0100
59046.08000,7.9,1.056657,0.0100
59046.08000,8.0,1.035850,0.0100
59046.08000,8.1,1.053698,0.0100
59046.08000,8.2,1.054432,0.0100
59046.08000,8.3,1.041208,0.0100
59046.08000,8.4,1.053996,0.0100
59046.08000,8.5,1.050780,0.0100
59046.08000,8.6,1.042787,0.0100
59046.08000,8.7,1.038090,0.0100
59046.08000,8.8,1.028549,0.0100
59046.08000,8.9,1.051672,0.0100
59046.08000,9.0,1.032527,0.0100
59046.08000,9.1,1.049129,0.0100
59046.08000,9.2,1.045541,0.0100
59046.08000,9.3,1.054967,0.0100
59046.08000,9.4,1.045155,0.0100
59046.08000,9.5,1.044881,0.0100
59046.08000,9.6,1.055494,0.0100
59046.08000,9.7,1.051526,0.0100
59046.08000,9.8,1.051337,0.0100
59046.08000,9.9,1.052868,0.0100
59046.08000,10.0,1.032820,0.0100
59046.12000,0.5,1.076023,0.0100
59046.12000,0.6,1.074579,0.0100
59046.12000,0.7,1.058288,0.0100
59046.12000,0.8,1.066014,0.0100
59046.12000,0.9,1.068062,0.0100
59046.12000,1.0,1.067110,0.0100
59046.12000,1.1,1.071793,0.0100
59046.12000,1.2,1.082768,0.0100
59046.12000,1.3,1.079272,0.0100
59046.12000,1.4,1.055333,0.0100
59046.12000,1.5,1.074675,0.0100
59046.12000,1.6,1.081744,0.0100
59046.12000,1.7,1.072323,0.0100
59046.12000,1.8,1.079365,0.0100
59046.12000,1.9,1.088577,0.0100
59046.12000,2.0,1.078692,0.0100
59046.12000,2.1,1.070948,0.0100
59046.12000,2.2,1.078906,0.0100
59046.12000,2.3,1.069904,0.0100
59046.12000,2.4,1.068694,0.0100
59046.12000,2.5,1.064941,0.0100
59046.12000,2.6,1.084089,0.0100
59046.12000,2.7,1.060270,0.0100
59046.12000,2.8,1.083778,0.0100
59046.12000,2.9,1.073453,0.0100
59046.12000,3.0,1.054462,0.0100
59046.12000,3.1,1.072131,0.0100
59046.12000,3.2,1.047454,0.0100
59046.12000,3.3,1.074710,0.0100
59046.12000,3.4,1.077307,0.0100
59046.12000,3.5,1.062531,0.0100
59046.12000,3.6,1.069690,0.0100
59046.12000,3.7,1.087996,0.0100
59046.12000,3.8,1.063397,0.0100
59046.12000,3.9,1.057866,0.0100
59046.12000,4.0,1.083271,0.0100
59046.12000,4.1,1.088081,0.0100
59046.12000,4.2,1.068492,0.0100
59046.12000,4.3,1.078569,0.0100
59046.12000,4.4,1.081869,0.0100
59046.12000,4.5,1.061030,0.0100
59046.12000,4.6,1.063602,0.0100
59046.12000,4.7,1.080763,0.0100
59046.12000,4.8,1.085305,0.0100
59046.12000,4.9,1.074084,0.0100
59046.12000,5.0,1.059657,0.0100
59046.12000,5.1,1.088325,0.0100
59046.12000,5.2,1.063145,0.0100
59046.12000,5.3,1.065103,0.0100
59046.12000,5.4,1.071878,0.0100
59046.12000,5.5,1.083996,0.0100
59046.12000,5.6,1.076994,0.0100
59046.12000,5.7,1.072603,0.0100
59046.12000,5.8,1.073088,0.0100
59046.12000,5.9,1.068890,0.0100
59046.12000,6.0,1.074036,0.0100
59046.12000,6.1,1.043159,0.0100
59046.12000,6.2,1.065489,0.0100
59046.12000,6.3,1.070868,0.0100
59046.12000,6.4,1.056945,0.0100
59046.12000,6.5,1.072318,0.0100
59046.12000,6.6,1.066410,0.0100
59046.12000,6.7,1.086009,0.0100
59046.12000,6.8,1.084185,0.0100
59046.12000,6.9,1.063797,0.0100
59046.12000,7.0,1.066946,0.0100
59046.12000,7.1,1.067715,0.0100
59046.12000,7.2,1.063938,0.0100
59046.12000,7.3,1.070405,0.0100
59046.12000,7.4,1.060872,0.0100
59046.12000,7.5,1.057149,0.0100
59046.12000,7.6,1.074682,0.0100
59046.12000,7.7,1.074750,0.0100
59046.12000,7.8,1.060412,0.0100
59046.12000,7.9,1.077408,0.0100
59046.12000,8.0,1.062139,0.0100
59046.12000,8.1,1.070986,0.0100
59046.12000,8.2,1.076658,0.0100
59046.12000,8.3,1.068119,0.0100
59046.12000,8.4,1.073002,0.0100
59046.12000,8.5,1.063290,0.0100
59046.12000,8.6,1.066490,0.0100
59046.12000,8.7,1.066396,0.0100
59046.12000,8.8,1.060989,0.0100
59046.12000,8.9,1.066687,0.0100
59046.12000,9.0,1.052969,0.0100
59046.12000,9.1,1.063543,0.0100
59046.12000,9.2,1.065606,0.0100
59046.12000,9.3,1.065893,0.0100
59046.12000,9.4,1.066040,0.0100
59046.12000,9.5,1.067837,0.0100
59046.12000,9.6,1.073249,0.0100
59046.12000,9.7,1.077200,0.0100
59046.12000,9.8,1.061957,0.0100
59046.12000,9.9,1.056423,0.0100
59046.12000,10.0,1.058034,0.0100
59046.16000,0.5,1.079561,0.0100
59046.16000,0.6,1.080914,0.0100
59046.16000,0.7,1.076733,0.0100
59046.16000,0.8,1.071472,0.0100
59046.16000,0.9,1.079872,0.0100
59046.16000,1.0,1.086247,0.0100
59046.16000,1.1,1.090383,0.0100
59046.16000,1.2,1.078859,0.0100
59046.16000,1.3,1.080303,0.0100
59046.16000,1.4,1.075166,0.0100
59046.16000,1.5,1.084118,0.0100
